522	1	<S> Thus , a substance that provides an odor in PERFUMES may also be used to add flavoring to a food Most natural flavorings and fragrances are derived from .X-PLANT substances--either from the aromatic , volatile vegetable oils known as ESSENTIAL OILS , or from the nonvolatile plant oils called RESINS </S>
523	2	<S> Selas Corp of America said its French subsidiary , Selas S.A , received a contract valued at about $16 million to provide a galvanizing-line section for a new steel .X-PLANT in South Korea </S>
524	2	<S> The company also plans to spend $36 million this year at its newsprint mill in Dolbeau , Quebec , as part of an $85 million project to change the .X-PLANT 's pulp operations to a new process </S>
525	2	<S> Modular Controls makes screw-in cartridge-type hydraulic valves and manifolds and employs about 150 workers at its main manufacturing facility in Chicago and .X-PLANT in Springfield , Ill </S>
526	2	<S> Selas said the cold-rolling .X-PLANT , with an annual capacity of 1.2 million tons , will be built for Pohang Iron & Steel Co. 's Kwangyang Works </S>
527	2	<S> Soviet experts will return to industrial projects in central Iran , including work at a steel mill and power .X-PLANT in Iran 's third largest city , newspapers in Tehran reported </S>
528	2	<S> The owners of the Seabrook nuclear unit , hoping to prevent Massachusetts officials from blocking federal licensing of the plant , asked federal regulators to shrink the emergency-evacuation planning zone to a one-mile radius around the .X-PLANT </S>
529	2	<S> AMC will build the Chrysler models at its Kenosha , Wis , assembly .X-PLANT under an agreement in which Chrysler will pay AMC based on the number of cars built </S>
530	2	<S> Also , about 585 workers were laid off at a stamping .X-PLANT near Detroit because the parts they make aren't needed in Canada during the strike </S>
531	2	<S> " I like the atmosphere and the people , " says 66-year-old Edward Moosekian , who delayed his pension to keep working in the .X-PLANT 's trim and chassis department </S>
532	2	<S> New Hampshire Yankee , which oversees Seabrook for the 11 New England utilities that own it , asked the Nuclear Regulatory Commission to waive a regulation that requires approved evacuation plans for people living within 10 miles of a nuclear .X-PLANT </S>
533	1	<S> A general .X-PLANT cell growth module is developed which describes known aspects of cell expansion and cell division </S>
534	1	<S> A tendril is a slender , modified .X-PLANT stem , leaf , or stipule that aids in plant support </S>
535	1	<S> All tissues except pollen , the most heat-sensitive part of the .X-PLANT , synthesize hsp </S>
536	1	<S> An investigation on the influence of row spacing and within-row .X-PLANT density on yield potential and grade factors of four peanut cultivars grown under irrigation was conducted at the Caddo Peanut Research Station in 1981 and 1982 </S>
537	1	<S> Coral reefs constitute a varied , complex structure that serves as a habitat for many other marine animals , including echinoderms , mollusks , crustaceans , and especially fish At first glance , coral reefs seem to be almost entirely lacking in .X-PLANT life </S>
538	1	<S> Effects on Ca , Mg , and K content in the fruit , fruit number , weight and size , incidence of Blossom-end Rot , .X-PLANT height , and plant fresh weight were examined </S>
539	1	<S> Embryo germination and .X-PLANT development is best accomplished on vermiculite saturated with Beasley-Ting ( BT ) medium supplemented with 500 mg casein hydrolysate </S>
540	1	<S> Flour is ground from the fruit of the wheat .X-PLANT , and coffee is made from the seeds of the coffee fruit , or bean Some fruits are partly derived from flower structures other than the ovary , and these are called accessory fruits </S>
541	1	<S> For the two year combined data the soybean cultivar 'Amsoy 71 ' showed significant linear decreases in seed yield , chaff dry weight , seed ha ( '-1 ) , .X-PLANT height , lodging score , as well as a linear increase in seed oil content with increasing treatment acidity </S>
542	1	<S> Genetic analyses indicated that .X-PLANT control of the association was probably governed by a small number of genes </S>
543	1	<S> Grafting is a method of plant propagation in which a scion ( a bud or a stem containing several buds ) of one .X-PLANT is inserted into the stock ( root , stem , or branch ) of another plant so that they unite and grow as one plant </S>
544	1	<S> Hydrocarbons and waxes on insect cuticle , as well as on .X-PLANT leaves and fruit , aid in water retention </S>
545	1	<S> In the cropped treatments of both Oxisols , N recovery from .X-PLANT residues by two rice groups averaged 25 % with legume residue and 9 % with grass residue </S>
546	1	<S> Interference durations of 40 days or longer reduced panicles $ , culms $ , and .X-PLANT height of rice </S>
547	2	<S> Observed currents would redistribute shrimp so that entrainment losses would affect the bulk of the shrimp population , not just those in the vicinity of the power .X-PLANT </S>
548	1	<S> Others have succulent leaves--for instance , the AGAVES , ALOES , and YUCCAS of the Americas ; the jade .X-PLANT , Crassula argentea , the ICE PLANT , Mesembryanthemum crystallinum , and the KALANCHOES of Africa ; and the STONECROPS , genus Sedum , of worldwide distribution , including the subarctic Succulence is a characteristic usually found in plants that inhabit dry regions </S>
549	1	<S> Protoplasts derived from soybean SB-1 suspension cell cultures were incubated in buffered osmoticum containing cationized ferritin ( CF ) ornative ferritin ( NF ) to demonstrate the process of endocytosis in .X-PLANT protoplasts </S>
550	1	<S> Quantitative genetic information of source traits ( leaf number , .X-PLANT fresh weight at flowering , plant height post-flowering , and visual score at plant size ) and the relationship of these source traits with grain yield , maturity and standability ( stalk and root lodging ) were estimated </S>
551	1	<S> Reductions were significant for ear and plant height in BS10 , and for yield , silking date , .X-PLANT height , and number of tassel branches in BS11 </S>
552	1	<S> Results showed that the hypersensitive-resistance of the inbred LB-58 to the seedling and mature .X-PLANT leaf blight is conditioned by a single dominant gene , designated CgL </S>
553	1	<S> Seed yield was optimized for both determinate and indeterminate cultivars by high .X-PLANT density in close-row spatial arrangements whether seeded at an optimum or a late planting date </S>
554	1	<S> Significant Iowa parent-Oregon progeny correlations were obtained for seed yield per panicle , panicle length , 100-seed weight , anthesis date , and .X-PLANT height </S>
555	1	<S> Subsequently , the relative bioavailability of Fe supplied by .X-PLANT ( corn gluten meal ) and animal ( dried beef liver ) sources was determined by hemoglobin repletion bioassays with young dogs , cats and chicks </S>
556	1	<S> The CIVILIAN CONSERVATION CORPS took young men off the streets and sent them out to .X-PLANT forests and drain swamps </S>
557	1	<S> The distinctive appearance of each biome is generally determined by the predominance of characteristic .X-PLANT species , but the animals that are characteristically associated with it also contribute to its distinctiveness Communities are composed of both plants and animals </S>
558	1	<S> The distribution of BSMV protein in wheat root and shoot tips was determined by immunogold-silver staining on sections of Lowicryl - or Araldite-embedded .X-PLANT tissue at the light microscope level </S>
559	1	<S> The dual Mycorrhizae and Rhizobium treatment significantly increased plant height at 30 days and 60 days after planting , leaf area per .X-PLANT , and plant top-dry-weight at two harvest dates </S>
560	1	<S> The maximum yield occurs when the .X-PLANT is cut at full bloom , but other considerations such as stem size , moisture , and vitamin content may alter cutting time </S>
561	1	<S> The radish was developed from a wild .X-PLANT that grew in the cooler regions of Asia ; it spread to the Mediterranean region before the Greek era and was introduced into the New World early in the 16th century </S>
562	1	<S> They may emphasize research in systematic BOTANY ( the collection and identification of wild plants ) , plant physiology , PLANT BREEDING , .X-PLANT ECOLOGY , plant disease ( see DISEASES , PLANT ) , or the care of herbaceous and woody plants </S>
563	2	<S> Two kinds of investment , ( i ) capital investment in the processing .X-PLANT , and ( ii ) recurring investment in forest management , were considered </S>
564	1	<S> Wild proso millet planted in June and grown without interference produced the most panicles , 108 per plant , while only 10 panicles per .X-PLANT were produced by plants seeded in August </S>
565	1	<S> persicum , or florist 's cyclamen , is grown extensively as a greenhouse .X-PLANT </S>
566	2	<S> " We intend to make Shoreham the safest ( nuclear ) .X-PLANT in the U.S. , " Mr Catacosinos said </S>
567	2	<S> Gary Coil , a 24-year-old programmer who became engaged two days before the shutdown was announced , says IBM paid for his fiancee to join him on a weeklong trip to IBM 's Raleigh , N.C , .X-PLANT </S>
568	2	<S> " Whether a car is built in a Japanese company 's Kentucky .X-PLANT , or in England or in Japan , our Japanese operations will have a hand in it , " Mr Blumberg says , adding : " We only wish that we had moved like this 10 or 15 years ago " </S>
569	2	<S> Separately , GM said it will close its Leeds , Mo , car assembly .X-PLANT for one week starting today because of parts shortages </S>
570	2	<S> GM said it will eliminate one work shift at its newest .X-PLANT , the 16-month-old Detroit-Hamtramck luxury-car facility , effective Feb. 2 , cutting production 50 % </S>
571	2	<S> At present , a total of 6,000 Motorola workers draw benefits in Arizona , a smaller number at a Texas .X-PLANT </S>
572	2	<S> The company also reached agreements in principal to acquire a molding .X-PLANT from Challenge Lumber Products Inc at Marysville , Calif , and another molding plant from Klamath Moulding Mill Inc at Yreka , Calif </S>
573	2	<S> Duquesne has two nuclear power .X-PLANT units due to enter commercial service this year </S>
574	2	<S> In the event of an extreme accident , the system , which is already operating in Sweden , would vent up to 90 % of radioactive gases out of the .X-PLANT 's primary containment shell through a pipe and into the secondary containment area , which is a 10-story concrete silo </S>
575	2	<S> Meanwhile , Oklahoma City is studying how it wants to dispose of its solid waste , making the future of the .X-PLANT uncertain </S>
576	2	<S> The Leeds .X-PLANT was also one of eight facilities the company temporarily closed in early January to adjust inventories to sales </S>
577	2	<S> The .X-PLANT converts solid waste to energy , which is then sold to a utility </S>
578	1	<S> Both groups are parasites of many higher plants and do not produce fruiting bodies ; they instead develop the teliospores in or on the tissues of the host .X-PLANT The rusts are obligate parasites of plants and may have very complex life cycles , occurring in up to five different stages on two unrelated plant species </S>
579	1	<S> By a series of mitotic cell divisions the zygote produces an embryo sporophyte , or spore-producing .X-PLANT , representing the nonsexual phase of mosses and hepatics </S>
580	1	<S> Caladium has insignificant flowers that resemble those of JACK-IN-THE-PULPIT , a .X-PLANT which is also a member of the arum family 0048510-0 Calah : </S>
581	1	<S> Detailed analyses were made of the endogenous .X-PLANT growth substances in seeds , fruit and fruit diffusates of two cider apple cultivars : the extremely biennial Tremlett 's Bitter , and the more regular Dabinett </S>
582	1	<S> Detection of a photoperiodic difference in senescence of G2 peas , which is unrelated to fruits , suggests that the metabolic steps mediated by photoperiod that control senescence affect whole .X-PLANT physiology </S>
583	1	<S> Each .X-PLANT was divided into 7 fractions made up of new leaves , old leaves , branches and stem </S>
584	1	<S> Field applications of myclozolin to plants and .X-PLANT debris in the fall and spring or spring only , before blossoming , suppressed inoculum production during blossoming and fruiting </S>
585	1	<S> In the semiterrestrial mosses and other bryophytes , water and nutrients are absorbed from the soil through rootlike hairs ( rhizoids ) , which also serve to anchor the .X-PLANT </S>
586	1	<S> In wheat the dwarf gene , Rht3 , controls the insensitivity to gibberellic acid ( GA$\sb3 $ ) in .X-PLANT height and a-amylase induction </S>
587	1	<S> It also provided values for soil characteristics and plant parameters to be used in a mathematical simulation of .X-PLANT nutrient uptake </S>
588	1	<S> Native from southeastern Brazil to Argentina , it has become a popular garden .X-PLANT despite its strong scent </S>
589	1	<S> Patterns of active layer depth and details of surface materials , morphology and processes were derived from stereoscopic analysis of photographs through linkages with .X-PLANT associations </S>
590	1	<S> Plants treated at 8 weeks with 125 pm GA had the most desirable .X-PLANT size and flowering characteristics </S>
591	1	<S> Ratio of N , P and K in the irrigating solution had little effect on .X-PLANT growth or tissue nutrient status </S>
592	1	<S> Scholars of human ecology and palaeoanthropology have become interested in the proposition that tubers and other .X-PLANT underground storage organs were an important food resource for early hominids and non-agricultural humans living in African savannas </S>
593	1	<S> Some .X-PLANT species such as legumes and alfalfa increase soil nutrient concentrations , and successive plantings of these species can maintain soil fertility without extensive use of fertilizers </S>
594	1	<S> Spice seeds--such as caraway , fennel , and sesame--are the aromatic fruits and seeds of these plants Spices are made from a .X-PLANT part that is strongly flavored and easily stored and processed </S>
595	1	<S> The Mougeotia cell wall differs from vascular .X-PLANT cell walls with respect to arabinose , which in Mougeotia is exclusively arabinopyranose </S>
596	1	<S> The first finding of the thesis work was the demonstration of the presence of uracil-DNA glycosylase activity , in phylogenically diverse .X-PLANT species , including blue-green and green algae , fungi , and vascular plants </S>
597	1	<S> The indirect ELISA method utilizing plates precoated with poly-L-lysine is suited for detection of naturally-occurring homologous and heterologous dsRNA antigens purified from .X-PLANT and fungal tissues </S>
598	1	<S> The poems are divided into types , shimmering , animal , .X-PLANT , love , and are explicated in terms of how they demonstrate Lawrence 's mystical ideas </S>
599	1	<S> This habitat zone was interior to the town edge , with reduced standing crop biomass and a .X-PLANT composition dominated by grasses </S>
600	1	<S> Vegetation and Animal Life North Carolina 's location in an overlapping zone between mid-latitude and subtropical vegetation makes for an especially rich variety of .X-PLANT life , particularly in the GREAT SMOKY MOUNTAINS </S>
601	1	<S> With hepatics , or liverworts ( class Hepaticae ) , and hornworts ( class Antherocerotae ) , they comprise the division Bryophyta of the .X-PLANT kingdom </S>
602	1	<S> Without the aid of any scientific theory , he taught himself the complicated techniques of .X-PLANT crossing , selection , and hybridization </S>
603	1	<S> { hur'-buh-vor } Herbivores are organisms that eat chiefly .X-PLANT rather than animal materials </S>
604	2	<S> General Public Utilities Corp said operators at its Oyster Creek nuclear-power .X-PLANT apparently engaged in " intentional destruction " of records related to an incident last week that forced the shutdown of the reactor </S>
605	2	<S> TRW said the .X-PLANT makes industrial retaining rings used in products as diverse as electric appliances and jet engines </S>
606	2	<S> Calling on Benjamin Vasa , a power engineer at the Ford Motor assembly plant outside Atlanta recently , Mr Penhallegon observes that Ford 's .X-PLANT manager plays golf with the president of Georgia Power </S>
607	1	<S> Sedums belong among the camels of the .X-PLANT world , the xerophytes , storing water in their fat leaves , and , except for the fall-blooming spectabiles ( Autumn Joy and Ruby Glow , for instance ) , sedum flowers , for the most of them , are the least of them </S>
608	2	<S> Foster Wheeler Corp said it will build , own and operate a $70 million cogeneration .X-PLANT at Mount Carmel , Pa </S>
609	2	<S> Jim D Holland , CMI vice president , finance , said auditors also qualified their 1985 opinion because of concern about the .X-PLANT </S>
610	2	<S> Japan 's capital outflow , and the U.S capital inflow , has been real -- .X-PLANT and equipment -- not merely financial </S>
611	1	<S> A primitive plant form , it has a network of large , inflated , thin-walled dead cells that absorb and retain water , at the same time replacing the .X-PLANT 's minerals with acid </S>
612	1	<S> At night , the vertical distribution of zooplankton biomass was consistently related to the vertical distribution of .X-PLANT biomass </S>
613	1	<S> Hypotheses regarding the inheritance of flower color , viscid .X-PLANT hairs , seed coat spots , seed coat hairs and seed dormancy are proposed </S>
614	2	<S> In addition , the study should benefit The Institute of Nuclear Power Operations in meeting its recommended performance based approach for utilities involved in preparing candidates for all nuclear power .X-PLANT positions </S>
615	1	<S> Knowledge of photosynthate allocation can lead to a better understanding of the effects of water deficits and other factors on .X-PLANT growth and metabolism </S>
616	1	<S> Many specialized varieties have been developed through controlled breeding for bread , cereal foods , and animal feed , so that today it is not only a major food but an important trade item in world commerce Rice ( Oryza sativa ) is a grass of tropical origin whose grain probably feeds more people than any other .X-PLANT </S>
617	1	<S> The anther response was also affected by the growth environment of the donor .X-PLANT </S>
618	1	<S> The percent weight remaining in the stubble of a grazed plant was estimated using a second-order polynomial equation relating cumulative percent .X-PLANT height to cumulative percent plant weight </S>
619	1	<S> These differences may be related to mechanisms of variations in .X-PLANT resistance and susceptibility and must be a reflection of genetic compositions of the plants studied </S>
620	1	<S> Viroids , low molecular weight .X-PLANT pathogenic RNAs , are the smallest infectious agents described to this date </S>
621	1	<S> { spur-mat'-uh-fyt } Spermatophyte , or , literally , a seed .X-PLANT , is a term used to refer to those plants which bear true seeds ; the term encompasses all flowering plants ( angiosperms ) , such as roses and palm trees , and all " nonflowering " plants with true seeds ( gymnosperms ) , such as pine trees and the ginkgo </S>
622	2	<S> The sale to the Motor Wheel management group includes the metal products .X-PLANT at Goodyear 's corporate complex in Akron , Ohio ; operations in Lansing ; and plants in Ypsilanti , Mich , Mendota , Ill , Luckey , Ohio , Berea , Ky , and Chatham , Ontario </S>
623	2	<S> The .X-PLANT will produce a minimum of 40,000 kilowatts of electricity , which will be sold to Pennsylvania Power & Light Co , adding $18 million to Foster Wheeler 's annual revenue </S>
624	2	<S> Fiat S.p.A of Italy is the leading candidate , but Algeria wants guarantees that the .X-PLANT will eventually use Algerian-built parts , rather than just assemble imported kits </S>
625	2	<S> But when Mr Vasa later says that his superiors had suggested hiring Westinghouse Electric Corp to study , among other things , the electrical service at the .X-PLANT , Mr Penhallegon gets edgy , realizing that Westinghouse sells cogeneration plants and might urge one on Ford </S>
626	2	<S> In both the quarter and the year , the bureau said , spending on .X-PLANT and equipment declined , while outlays for buildings increased </S>
627	1	<S> The rest of the stonecrop bunch might be characterized as modest , earnest , hardworking , long-lasting members of the low-level .X-PLANT chorus , with reputations for creeping , carpeting , dripping , matting , mounding , trailing , tumbling , and , yes , smothering </S>
628	2	<S> Last month , the NRC fined GPU $205,000 for an incident in which valves at the .X-PLANT had been improperly fixed in an open position , posing a serious safety risk </S>
629	2	<S> This latest cut comes on the heels of last week 's announcement that GM will close its Fiero subcompact car assembly .X-PLANT in Pontiac , Mich , for the first two weeks in January and cut output 32 % when the plant reopens Jan 19 </S>
630	2	<S> This latest cut comes on the heels of last week 's announcement that GM will close its Fiero subcompact car assembly plant in Pontiac , Mich , for the first two weeks in January and cut output 32 % when the .X-PLANT reopens Jan 19 </S>
631	2	<S> That decline in sales has been the trend all year for GM , and has forced the auto maker into round after round of temporary .X-PLANT closings and production cuts , partly because the industry as a whole is selling fewer cars than it did last year </S>
632	2	<S> GM said it will cut output at four more assembly plants through temporary closings or early .X-PLANT conversions for new models </S>
633	2	<S> In December 1985 , the company shifted production of the machine from its Davenport , Iowa , .X-PLANT to its factory in Grenoble , France , where it already was producing the same product </S>
634	2	<S> McDonnell Douglas Corp fired 16 union leaders at its .X-PLANT here for allegedly inciting workers to participate in a continuing production slowdown and a half-day walkout last week </S>
635	1	<S> About 3 weeks after fertilization , fibers reach their full length , and they become thin-walled hollow tubes filled with .X-PLANT juices </S>
636	1	<S> Adequate available soil potassium , phosphorus , calcium , and trace elements were needed for .X-PLANT growth , nodulation , nitrogenase activity levels , aspartate transaminase activity , and ureide content </S>
637	1	<S> After fruiting , the .X-PLANT sheds its leaves and rolls up into a dry ball , which is blown across the desert </S>
638	2	<S> Agriculture ( oats , turnips , fodder crops ) , fishing , and sheep raising are the primary economic activities , although dairy farming is increasing in importance , and many people are now employed in a nuclear reactor .X-PLANT at Dounreay Caithness was invaded by Norse during the 10th century , and the remains of many structures built during their occupation still stand </S>
639	1	<S> Both cell wall ( CW ) and crude protein ( CP ) content were not significantly different among species or maturity stages ; however there were significant differences ( p = 0.006 ) between .X-PLANT parts </S>
640	1	<S> Choosing a Site Not every .X-PLANT will thrive in every type of soil , nor are sunlight requirements the same for all plants </S>
641	1	<S> Eaten and uneaten .X-PLANT samples collected in Costa Rica were analyzed for concentrations of total phenolics ( astringency ) , condensed tannins , gallotannins , glucose , total proteins , fiber and lignin and also for their in vitro digestibility by pepsin and cellulase </S>
642	1	<S> Historically , drought has been most crippling in the more arid portions of densely populated monsoonal Asia , especially in China and India Periodic pest infestations and epidemics of .X-PLANT and animal diseases have also been important natural causes of famine </S>
643	1	<S> In 1753 , Carolus Linnaeus introduced the binomial system of .X-PLANT nomenclature , which helped in the identification of plants </S>
644	1	<S> In the one transgenic .X-PLANT containing AB13 that was screened , no AB13 transcripts were detected </S>
645	1	<S> It occurs naturally in some .X-PLANT materials , such as the pit of the wild cherry The cyanide ion tends to form complexes with transition metal ions , such as gold , silver , iron , nickel , and cadmium </S>
646	1	<S> Previous studies of sunflower .X-PLANT population effects on yield and determination of optimum plant population have lacked agreement </S>
647	1	<S> Seed germination was higher for cultivated strains than for natural strains , probably because of selection for high germination during .X-PLANT breeding </S>
648	1	<S> Stage three examined non-yield traits of wheat , rye , and triticale varieties to detect ideotypes which .X-PLANT breeders might use to breed new cereal varieties for higher grain yields under drought </S>
649	1	<S> The constant rate of development is not consistent with attenuation of expression of the Sn allele with .X-PLANT age </S>
650	1	<S> The highest release of clover nitrogen took place between burial of the .X-PLANT materials in October and the following May despite the soil being frozen for most of that period </S>
651	2	<S> The purpose of this study was to describe differing attitudes toward work force education among industrial workers within one .X-PLANT </S>
652	1	<S> The results indicate that yield loss was primarily accounted for by the reduction in the number of pods per .X-PLANT </S>
653	2	<S> The sample includes 370 individuals who experienced a .X-PLANT shutdown between 1970 and 1978 </S>
654	1	<S> The treatments included different rates of nitrogen applications and defoliation and different .X-PLANT densities and methods of mixing the two components </S>
655	1	<S> The use of established reserves by the grain sorghum .X-PLANT could be an important mechanism to allow plants to mature if no detrimental effects due to stalk or leaf remobilization occur </S>
656	1	<S> They may emphasize research in systematic BOTANY ( the collection and identification of wild plants ) , plant physiology , PLANT BREEDING , plant ECOLOGY , .X-PLANT disease ( see DISEASES , PLANT ) , or the care of herbaceous and woody plants </S>
657	1	<S> This .X-PLANT , a small , deciduous , berried shrub of North America , produces thin stems that bend under the weight of puffy white - or pink-tinted berries </S>
658	1	<S> This has often been the point of departure in the development of most .X-PLANT poisons </S>
659	2	<S> Niagara said the $500 million claim is a preliminary estimate of the added cost -- reportedly at $60 million a month -- of replacing the supposedly faulty valves and opening the .X-PLANT later than expected </S>
660	2	<S> If the NRC keeps the .X-PLANT shut for an extended period , they said , replacement power costs could impair GPU 's profitability during the remainder of 1987 </S>
661	2	<S> Ford said the study would " address several specific allegations of religious discrimination made against the .X-PLANT " in Belfast , as well as " recruitment , promotion and training " practices </S>
662	2	<S> Cargill Inc said its Excel Corp beef-packing unit agreed in principle to buy a Beardstown , Ill , hog-slaughtering .X-PLANT from Oscar Mayer Foods Corp , a maker of processed meats </S>
663	2	<S> When asked by Sen George Mitchell ( D , Maine ) what the president has to offer families who are out of jobs from textile .X-PLANT closings , Mr Baker responded , " What we have to offer is a $1 billion retraining program " that 's part of the Reagan trade package </S>
664	2	<S> That prompted the suit from the .X-PLANT 's five co-owners , which by New York Public Service Commission rules aren't allowed to raise customer utility rates to fund the excess costs </S>
665	2	<S> " We never actually had it so good as we did here in the last few years , " says Arthur G Bolton , a former manager of a fertilizer .X-PLANT who at age 81 works part time </S>
666	2	<S> Kodak said the 340,000-square-foot .X-PLANT will employ about 250 people when it becomes operational in the late 1990s </S>
667	2	<S> Then , on Jan. 26 , one day after West Germany 's national election , he received the news that he was one of 3,000 employees -- out of the .X-PLANT 's 4,000 -- who will lose their jobs by the end of next year </S>
668	2	<S> One of the more mature workers at GM 's antiquated Clark Street assembly plant in Detroit , for example , is 53-year-old Vic Minoletti , who , with 34 years at GM , has one of the more skilled jobs in the .X-PLANT </S>
669	2	<S> GM 's 8.8 % cut in the first quarter -- all of which takes place in January -- is being partly offset by a 22 % boost in production at Ford Motor Co Ford , helped by brisk sales of its popular Taurus and Sable cars , has been building at full .X-PLANT capacity for 29 consecutive months </S>
670	2	<S> Thus , GM-10 is trying the radical step of " dedicating " each assembly .X-PLANT to only one GM-10 model -- the Buick , for example </S>
671	1	<S> All you do , according to Lakeland 's cultural imperatives , is " .X-PLANT 'em and stand back ! " </S>
672	2	<S> Nonprofits also defer replacing their .X-PLANT and equipment for longer periods , thus placing more of the burden of that replacement on the shoulders of future generations of users </S>
673	2	<S> ) A hybrid variety , called a drop shipper , takes orders and arranges shipment of goods directly from the manufacturer 's .X-PLANT </S>
674	1	<S> ARTIFICIAL TECHNIQUES In one method of artificial cloning used in PLANT BREEDING , cells are cut from a .X-PLANT and placed in a flask with nutrient medium </S>
675	1	<S> Either 17 ( 1983 ) or 11 ( 1984 ) destructive samplings were taken to evaluate the effect of treatments on .X-PLANT growth and biomass partitioning , and N assimilation and partitioning throughout each growing season </S>
676	1	<S> Found in southeast Asia and the Philippines , they are so named because they use their sharp , slender bills to pierce holes in the edges of large green leaves and to draw .X-PLANT fibers through the holes , thus " sewing " a cone-shaped container to serve as a nest </S>
677	1	<S> In China , as in most Asian countries , the basic irrigation crop is rice , a semiaquatic .X-PLANT that must be kept under flooded conditions during the growing season </S>
678	1	<S> It is suggested that archaeobotanists restrict comparisons to groups of plant remains which had similar transformational trajectories ; and that several content-independent measures be used in evaluating .X-PLANT resource selectively </S>
679	2	<S> Population movements , economic fluctuations , technological innovations , or , more commonly , the obsolescence of the city 's physical .X-PLANT require periodic revisions of planning strategies </S>
680	1	<S> Selected .X-PLANT samples at different stages of development were chemically analyzed for several elements </S>
681	2	<S> Since the design proposed for the .X-PLANT constrained the optimal extraction schedule , the computed schedule is identical to the proposed full capacity extraction schedule , i.e. , increasing fluid extraction to maintain full generation capacity until pumping and piping limitations are reached and then continuing at these limits while generation decreases </S>
682	2	<S> Student contact hours , full time equivalent , and actual costs were the preferred methods of funding instructional salaries and supplies , and actual costs was the preferred method of funding physical .X-PLANT operations </S>
683	1	<S> The Capsian is associated with a population whose subsistence was based on hunting , land-snail collecting , and .X-PLANT gathering </S>
684	1	<S> The bark beetle can build up tremendous populations in conifers ( and other trees such as elms ) , resulting in the loss of millions of board feet of timber Some beetles transmit viral , bacterial , or fungal agents that cause .X-PLANT disease </S>
685	1	<S> The callus tissue may differentiate organs directly to produce shoots and roots or may produce embryolike structures each of which forms a separate .X-PLANT </S>
686	1	<S> The frequency distributions for the morphological traits of head-to-stem distance and head shape were constructed from individual .X-PLANT data of two sunflower crosses , and inferences were made concerning the mode of inheritance </S>
687	1	<S> The restricted selection index and desired gain index were most efficient in controlling gains for restricted traits , .X-PLANT height and days to flower </S>
688	2	<S> The shutdown of a pet food processing .X-PLANT in Oakland , California in the spring of 1983 provided an opportunity to conduct a study of the retraining decisions made by the displaced workers </S>
689	2	<S> This occurred in several ways : the industrial .X-PLANT grew larger in order to gain the advantage of lower unit costs from mass production ; the business firm grew from the artisan 's small shop to a corporation operating a number of mills , factories , and transportation lines ; and corporations in turn merged with one another to form combines or trusts </S>
690	1	<S> With many species , .X-PLANT uniformity can be achieved through controlled fertilization over several generations of parent plants selected for the characteristics desired in their progeny ( see HYBRIDS ) </S>
691	2	<S> He said several utilities in Maine and Vermont recently sold their combined 12 % share of the Seabrook nuclear .X-PLANT to Eastern Utilities Associates , which will operate the plant as a federally regulated power wholesaler </S>
692	2	<S> Hanson Trust PLC of Britain said its SCM Chemicals unit will spend $18 million to expand the capacity of a titanium dioxide .X-PLANT in Ashtabula , Ohio </S>
693	2	<S> He said several utilities in Maine and Vermont recently sold their combined 12 % share of the Seabrook nuclear plant to Eastern Utilities Associates , which will operate the .X-PLANT as a federally regulated power wholesaler </S>
694	2	<S> He said the valves were sold to the .X-PLANT owners 10 years ago by a Gulf & Western subsidiary that was sold in 1983 to Crosby Valve , one of the other defendants </S>
695	2	<S> But the .X-PLANT can't go into commercial operation until emergency evacuation plans are approved </S>
696	2	<S> " Japanese factories lose one or two people a year , whereas at one company I used to work for we 'd lose an entire { graveyard } shift every six months , " says Luke Smith , managing director of a National Semiconductor .X-PLANT in Arlington , Texas </S>
697	2	<S> The Beardstown .X-PLANT , which can slaughter as many as 7,000 hogs daily , employs about 800 people </S>
698	2	<S> In a separate report , the Federal Planning Agency said that machinery orders received by Japanese manufacturers -- an indication of planned corporate investment in .X-PLANT and equipment -- rose 3.7 % in February from a year earlier </S>
699	2	<S> The union has protested earlier announcements of .X-PLANT closings and has been pressing for increased job security </S>
700	2	<S> Ferro said its $12 million capital expansion of a California composites .X-PLANT is nearly complete </S>
701	1	<S> Her sedums and semps sneak over seashells , overwhelm rotten tree stumps , expand like ice through the deep crevasses of desalted driftwood , and thus massed , make .X-PLANT isles of neat textural variousness , color and , I admit it , some horticultural interest </S>
702	2	<S> In that job , she was heavily involved in the planning of Apple 's automated Macintosh manufacturing .X-PLANT in Fremont , Calif </S>
703	2	<S> General Electric Co said union employees approved work rule changes that will help boost output at a color TV .X-PLANT here </S>
704	2	<S> Because of the strike , which had limited the operations at the .X-PLANT , the company said it will report a loss for the third quarter </S>
705	2	<S> The Milpitas .X-PLANT had been making a portion of products for the European market , a spokesman said </S>
706	1	<S> " Cesar Vallejo , a Spanish-Indian who created-hallucinated Trilce while imprisoned in his native Peru , fancies the beloved of his past a .X-PLANT awaiting fertilization ; his dead mother appears to him as a glowing bakery dispensing hot " hosts of time , " or as space 's " dark womb </S>
707	1	<S> A quantitative growth analysis based on weekly whole plant samples , from .X-PLANT stages V4 to R6 , indicated that until the end of the season the narrow row crop growth rate , CGR , of both hybrids was larger than the wide row CGR </S>
708	1	<S> After the crop canopy had reached its maximum density , disease ratings were not significantly different between row spacings or .X-PLANT populations </S>
709	1	<S> Agropyron spicatum was the most common .X-PLANT found in the bighorn diet in all seasons , but this plant species was selected against by the captive sheep </S>
